2016/11/4;30:49.6;40.69;122.67;6;ML;2.2;eq;ÁÉÄþº£³Ç
2016/11/4;29:45.4;23.01;100.93;5;ML;2;eq;ÔÆÄÏÄþ¶ý
2016/11/4;22:42.7;25.01;98.71;9;ML;1.1;eq;ÔÆÄÏÌÚ³å
2016/11/4;12:20.4;46.91;88.48;10;ML;1.2;eq;ÐÂ½®¸£º£
2016/11/4;50:18.3;27.95;101.42;8;ML;1.6;eq;ËÄ´¨Ä¾Àï
2016/11/4;47:44.2;32.16;104.74;7;ML;1.2;eq;ËÄ´¨Æ½Îä
2016/11/4;40:37.9;28.1;104.49;4;ML;1.5;eq;ËÄ´¨óÞÁ¬
2016/11/4;28:29.6;44.18;87.03;12;ML;2.2;eq;ÐÂ½®ºôÍ¼±Ú
2016/11/4;16:32.3;26.91;103.38;20;ML;1.2;eq;ÔÆÄÏÇÉ¼Ò
2016/11/4;01:29.1;28.41;104.76;4;ML;1.3;eq;ËÄ´¨çîÏØ
2016/11/4;48:46.7;27.95;101.4;2;ML;1.3;eq;ËÄ´¨Ä¾Àï
2016/11/4;40:22.9;31.57;104.1;19;ML;1.6;eq;ËÄ´¨ÃàÖñ
2016/11/4;33:49.5;27.95;101.42;2;ML;1.7;eq;ËÄ´¨Ä¾Àï
2016/11/4;22:22.0;36.76;103.7;6;ML;1.2;eq;¸ÊËàÓÀµÇ
2016/11/4;11:36.0;32.38;105.08;1;ML;1.6;eq;ËÄ´¨Çà´¨
2016/11/4;09:11.7;28.99;92.15;7;ML;2.5;eq;Î÷²ØÇúËÉ
2016/11/4;51:00.0;29.61;104.75;5;ML;1.6;eq;ËÄ´¨ÍþÔ¶
2016/11/4;42:20.0;23.37;100.5;8;ML;2.2;eq;ÔÆÄÏ¾°¹È
2016/11/4;19:43.9;36.74;105.03;16;ML;1.5;eq;¸ÊËà°×Òø
2016/11/4;12:32.7;39.77;98.44;9;ML;2.4;eq;¸ÊËà¾ÆÈª
2016/11/4;50:13.4;41.94;121.67;0;ML;3;ss;ÁÉÄþ¸·ÐÂ
2016/11/4;43:16.7;23.43;102.75;6;ML;1.8;eq;ÔÆÄÏ½¨Ë®
2016/11/4;25:44.6;32.86;94.93;8;ML;2.4;eq;Çàº£ÔÓ¶à
2016/11/4;07:47.6;40.53;77.14;10;ML;1.3;eq;ÐÂ½®°¢Í¼Ê²
2016/11/4;06:24.5;33.06;104.14;13;ML;1.1;eq;ËÄ´¨¾ÅÕ¯¹µ
2016/11/4;59:52.0;25;98.71;8;ML;1.8;eq;ÔÆÄÏÌÚ³å
2016/11/4;55:02.6;23.23;99.58;6;ML;1.9;eq;ÔÆÄÏ²×Ô´
2016/11/4;45:46.3;25.64;100.64;10;ML;1.3;eq;ÔÆÄÏ±ö´¨
2016/11/4;34:42.6;24.98;98.71;5;ML;1.3;eq;ÔÆÄÏÌÚ³å
2016/11/4;34:25.9;25;98.72;0;ML;1.6;eq;ÔÆÄÏÌÚ³å
2016/11/4;28:09.4;38.36;75.16;119;ML;3.1;eq;ÐÂ½®°¢¿ËÌÕ
2016/11/4;34:00.6;44.27;84.16;6;ML;2.2;eq;ÐÂ½®ÎÚËÕ
2016/11/4;20:16.3;32.84;94.88;10;ML;1.2;eq;Çàº£ÔÓ¶à
2016/11/4;14:51.1;32.83;94.92;10;ML;1.3;eq;Çàº£ÔÓ¶à
2016/11/4;09:13.9;39.93;76.95;27;ML;1.1;eq;ÐÂ½®°¢Í¼Ê²
2016/11/4;00:46.9;32.84;94.89;8;ML;1.6;eq;Çàº£ÔÓ¶à
2016/11/4;00:06.8;36.45;111.75;11;ML;1.7;eq;É½Î÷»ôÖÝ
2016/11/4;08:00.8;32.17;104.62;21;ML;3.8;eq;ËÄ´¨Æ½Îä
2016/11/4;07:54.7;50.44;120.97;6;ML;1.7;eq;ÄÚÃÉ¹ÅÑÀ¿ËÊ¯
2016/11/4;49:05.7;29.6;104.77;5;ML;2.2;eq;ËÄ´¨ÍþÔ¶
2016/11/4;25:27.3;27.04;103.39;5;ML;1.7;eq;ÔÆÄÏÂ³µé
2016/11/4;08:22.0;27.94;101.38;16;ML;2.6;eq;ËÄ´¨Ä¾Àï
2016/11/4;02:20.1;31.77;109.57;5;ML;2;eq;ÉÂÎ÷ÕòÆº
2016/11/4;24:47.3;32.62;105.29;11;ML;3;eq;ËÄ´¨Çà´¨
2016/11/4;14:26.5;27.96;101.42;7;ML;1.8;eq;ËÄ´¨Ä¾Àï
2016/11/4;55:16.2;37.67;113.69;12;ML;1.7;eq;É½Î÷Æ½¶¨
2016/11/4;41:50.1;27.92;101.39;10;ML;2.2;eq;ËÄ´¨Ä¾Àï
2016/11/4;41:07.8;37.66;113.66;12;ML;3.6;eq;É½Î÷ÎôÑô
2016/11/4;32:59.1;33.39;97.16;8;ML;1.8;eq;Çàº£³Æ¶à
2016/11/4;25:48.4;31.33;103.16;16;ML;1.6;eq;ËÄ´¨ÀíÏØ
2016/11/4;04:38.3;35.07;110.29;27;ML;1.3;eq;ÉÂÎ÷ºÏÑô
2016/11/4;30:08.3;27.94;101.4;7;ML;1.3;eq;ËÄ´¨Ä¾Àï
2016/11/4;13:33.0;37.09;114.61;18;ML;1.7;eq;ºÓ±±ÐÏÌ¨ÏØ
2016/11/4;58:22.6;44.85;79.99;5;ML;1.7;eq;ÐÂ½®ÎÂÈª
2016/11/4;46:35.0;40.06;112.98;0;ML;2.6;ss;É½Î÷´óÍ¬
2016/11/4;42:33.3;33.14;88.33;7;ML;2.7;eq;Î÷²ØË«ºþ
2016/11/4;23:18.2;27.94;101.39;11;ML;2.2;eq;ËÄ´¨Ä¾Àï
2016/11/4;19:24.3;29.66;104.76;2;ML;1.5;eq;ËÄ´¨×ÊÖÐ
2016/11/4;09:04.1;31.26;103.6;5;ML;1.6;eq;ËÄ´¨¶¼½­Ñß
2016/11/4;57:28.0;27.92;101.4;9;ML;3.4;eq;ËÄ´¨Ä¾Àï
2016/11/4;29:02.6;39.71;112.61;13;ML;1.9;eq;É½Î÷É½Òõ
2016/11/4;25:44.5;23.38;100.46;8;ML;1.2;eq;ÔÆÄÏ¾°¹È
2016/11/4;23:52.6;43.76;86.5;7;ML;1.8;eq;ÐÂ½®ºôÍ¼±Ú
2016/11/4;19:54.4;21.75;111.86;10;ML;1.1;eq;¹ã¶«Ñô½­
2016/11/4;05:48.6;25;98.71;8;ML;1.2;eq;ÔÆÄÏÌÚ³å
2016/11/4;05:30.7;25;98.7;8;ML;1.3;eq;ÔÆÄÏÌÚ³å
2016/11/3;54:11.1;41.79;88.57;8;ML;4.5;eq;ÐÂ½®ÍÐ¿ËÑ·
2016/11/3;27:00.5;33.91;96.84;10;ML;1.3;eq;Çàº£³Æ¶à
2016/11/3;17:38.4;24.97;98.68;11;ML;1.1;eq;ÔÆÄÏÌÚ³å
2016/11/3;14:12.5;24.99;98.72;8;ML;1.1;eq;ÔÆÄÏÌÚ³å
2016/11/3;13:46.8;30.08;99.6;10;ML;1.5;eq;ËÄ´¨ÀíÌÁ
2016/11/3;07:08.3;29.05;100.85;9;ML;1.4;eq;ËÄ´¨Ä¾Àï
2016/11/3;02:47.4;25;98.7;9;ML;1.9;eq;ÔÆÄÏÌÚ³å
2016/11/3;44:33.0;25.01;98.7;13;ML;3.1;eq;ÔÆÄÏÌÚ³å
2016/11/3;41:39.4;40.24;77.63;8;ML;2.3;eq;ÐÂ½®°¢Í¼Ê²
2016/11/3;31:26.7;40.64;122.94;8;ML;1.3;eq;ÁÉÄþº£³Ç
2016/11/3;30:33.6;32.86;94.85;9;ML;1.5;eq;Çàº£ÔÓ¶à
2016/11/3;22:48.8;26.47;100.61;10;ML;1.5;eq;ÔÆÄÏÓÀÊ¤
2016/11/3;21:20.0;52.37;121.53;20;ML;2.2;eq;ÄÚÃÉ¹Å¶î¶û¹ÅÄÉ
2016/11/3;58:44.8;27.24;103.26;16;ML;1.5;eq;ÔÆÄÏÂ³µé
2016/11/3;48:40.9;40.67;96.68;20;ML;1.8;eq;¸ÊËà¹ÏÖÝ
2016/11/3;24:08.1;23.58;113.83;7;ML;1.6;eq;¹ã¶«Ôö³Ç
2016/11/3;11:33.5;36.83;77.24;88;ML;2.6;eq;ÐÂ½®Ò¶³Ç
2016/11/3;25:08.9;34.73;109.16;25;ML;1.9;eq;ÉÂÎ÷¸»Æ½
2016/11/3;22:24.0;26.94;103.37;20;ML;1.4;eq;ÔÆÄÏÇÉ¼Ò
2016/11/3;03:53.6;36.65;75.44;6;ML;2.7;eq;¿ËÊ²Ã×¶û
2016/11/3;02:16.5;37.08;77.03;7;ML;1.7;eq;ÐÂ½®Ò¶³Ç
2016/11/3;58:19.9;34.43;120.93;10;ML;3.2;eq;»Æº£
2016/11/3;39:10.9;26.54;100.13;5;ML;1.7;eq;ÔÆÄÏº×Çì
2016/11/3;30:43.9;41.04;77.81;5;ML;2.6;eq;ÐÂ½®°¢ºÏÆæ
2016/11/3;57:27.4;22.58;99.57;10;ML;1.7;eq;ÔÆÄÏÎ÷ÃË
2016/11/3;10:15.2;23.67;117.09;12;ML;2.2;eq;¹ã¶«ÈÄÆ½
2016/11/3;02:56.2;29.6;102.04;5;ML;1.3;eq;ËÄ´¨ãò¶¨
2016/11/3;47:24.4;26.98;102.9;10;ML;1.9;eq;ÔÆÄÏÇÉ¼Ò
2016/11/3;30:15.8;27.29;100.7;5;ML;1.1;eq;ÔÆÄÏÄþÝõ
2016/11/3;16:49.7;31.65;104.08;22;ML;2.5;eq;ËÄ´¨ÃàÖñ
2016/11/3;04:08.6;32.72;109.93;11;ML;1.9;eq;ÉÂÎ÷°×ºÓ
2016/11/3;59:21.2;29.54;104.56;2;ML;1.4;eq;ËÄ´¨ÍþÔ¶
2016/11/3;58:26.8;23.97;98.89;10;ML;1.7;eq;ÔÆÄÏÕò¿µ
2016/11/3;56:44.7;29.54;104.56;2;ML;1.7;eq;ËÄ´¨ÍþÔ¶
2016/11/3;51:12.0;29.6;102.03;5;ML;1.7;eq;ËÄ´¨ãò¶¨
2016/11/3;43:58.3;39.34;73.16;11;ML;3.2;eq;Ëþ¼ª¿ËË¹Ì¹
2016/11/3;26:43.9;40.2;77.43;10;ML;1.3;eq;ÐÂ½®°¢Í¼Ê²
2016/11/3;17:17.5;43.58;83.95;11;ML;1.4;eq;ÐÂ½®ÄáÀÕ¿Ë
2016/11/3;10:24.3;32.85;94.87;9;ML;1.6;eq;Çàº£ÔÓ¶à
2016/11/3;49:07.1;40.73;122.65;5;ML;1.5;eq;ÁÉÄþº£³Ç
2016/11/3;42:14.4;30.08;99.6;13;ML;1.7;eq;ËÄ´¨ÀíÌÁ
2016/11/3;41:09.3;32.86;94.87;9;ML;1.6;eq;Çàº£ÔÓ¶à
2016/11/3;37:30.8;29.64;104.77;2;ML;1.7;eq;ËÄ´¨×ÊÖÐ
2016/11/3;32:30.7;42.23;85.41;12;ML;1.1;eq;ÐÂ½®ÑÉêÈ
2016/11/3;16:54.2;31.56;103.95;24;ML;2.2;eq;ËÄ´¨ÃàÖñ
2016/11/3;16:38.3;43.39;87.01;12;ML;1.1;eq;ÐÂ½®ÎÚÂ³Ä¾Æë
2016/11/3;01:14.1;35.22;110.97;22;ML;1.6;eq;É½Î÷ÑÎºþ
2016/11/3;34:02.2;36.74;102.92;6;ML;1.4;eq;¸ÊËàÓÀµÇ
2016/11/3;29:07.5;27.04;103.4;4;ML;1.8;eq;ÔÆÄÏÂ³µé
2016/11/3;26:22.5;27.18;103.48;10;ML;1.2;eq;ÔÆÄÏÂ³µé
2016/11/3;54:54.6;40.22;112.27;11;ML;1.6;eq;ÄÚÃÉ¹ÅºÍÁÖ¸ñ¶û
2016/11/3;49:25.9;32.13;105.04;5;ML;1.7;eq;ËÄ´¨½­ÓÍ
2016/11/3;47:45.6;32.79;94.79;9;ML;1.9;eq;Çàº£ÔÓ¶à
2016/11/3;07:44.6;29.63;101.83;5;ML;1.5;eq;ËÄ´¨¿µ¶¨
2016/11/3;38:12.4;28.12;104.49;2;ML;1.6;eq;ËÄ´¨óÞÁ¬
2016/11/3;10:04.4;27.31;100.93;16;ML;1.8;eq;ÔÆÄÏÄþÝõ
2016/11/3;14:16.6;31.88;104.68;5;ML;1.1;eq;ËÄ´¨±±´¨
2016/11/3;43:23.1;43.99;84.46;7;ML;3.2;eq;ÐÂ½®ÎÚËÕ
2016/11/3;42:31.0;25;98.7;10;ML;1.5;eq;ÔÆÄÏÌÚ³å
2016/11/3;42:06.2;34.23;102.68;20;ML;1.8;eq;¸ÊËàÂµÇú
